customer_id,age,income,customer_tenure,previous_purchases,average_order_value,website_visits,email_open_rate,discount_usage,recency_days,treatment,purchase_outcome,revenue,true_prob_y0,true_prob_y1,true_ite,engagement_score,value_per_tenure,pred_prob_t1,pred_prob_t0,pred_ite,pred_baseline_prob,uplift_segment
C005743,35,117478.00433982136,3,3,106.35862615191812,6,0.2292186619132204,0.45526684175337817,350,1,0,0.0,0.013196164577189643,0.13281528383048302,0.11961911925329338,1.3753119714793225,26.58965653797953,0.13697761920534826,0.017763753913339227,0.11921386529200903,0.08696702654968223,Lost Causes
C006856,45,73528.28717373637,28,3,97.57311498657945,10,0.1726387787472331,0.21172351495004627,4,0,0,0.0,0.06258789128071045,0.17527230943460154,0.11268441815389109,1.726387787472331,3.364590171951016,0.18002841733720254,0.05844376842609147,0.12158464891111107,0.12251362998279142,Sure Things
C004180,67,68106.10704671724,48,6,123.88798475609215,14,0.13202103322522782,0.22251810715303197,36,0,0,0.0,0.05996361010903621,0.005822387761910755,-0.054141222347125456,1.8482944651531894,2.528326219512085,0.05127153373105214,0.05083621971769539,0.0004353140133567454,0.06156041131337333,Sure Things
C006190,32,69297.97911784361,57,4,19.796519348837194,7,0.1270403820591769,0.2714015974258678,147,0,0,0.0,0.032102221079127836,0.12464451218933661,0.09254229111020879,0.8892826744142383,0.34131929911788267,0.11819199389589996,0.03262044332746187,0.0855715505684381,0.07075372340256085,Lost Causes
C018101,32,200000.0,23,2,89.1134507557218,3,0.42997389097776667,0.2542026237993632,126,1,0,0.0,0.045749114541416634,0.1883252935490974,0.14257617900768077,1.2899216729333,3.713060448155075,0.14043576751713457,0.04661056483756912,0.09382520267956546,0.10110109224157991,Sure Things
C012358,44,31040.285635210636,51,4,90.36711006971201,4,0.28283983397178036,0.02630506262783911,23,1,0,0.0,0.05371113684255166,0.11458254772813763,0.060871410885585966,1.1313593358871215,1.737829039802154,0.13416114076463787,0.0449039202954525,0.08925722046918536,0.08699133354916189,Sure Things
C011565,38,71399.67629900195,2,2,128.21400282794173,5,0.1844654600489901,0.3932784021314424,312,1,1,117.87558777113611,0.013433048637410261,0.1495815321503299,0.13614848351291964,0.9223273002449505,42.73800094264724,0.12744502316711037,0.022719612078384188,0.10472541108872618,0.06844371397705813,Lost Causes
C007008,38,80000.68481414275,7,1,68.9300391265416,3,0.1014306773061414,0.1229772729193082,53,0,0,0.0,0.04434986458648768,0.0870481500668468,0.042698285480359116,0.3042920319184242,8.6162548908177,0.13874078251465696,0.029371602583974855,0.10936917993068211,0.0822324922912694,Lost Causes
C004678,32,33566.01052969782,19,5,22.977460879559672,17,0.2862947243502327,0.359238317220619,260,0,0,0.0,0.018225240370112288,0.1687926498799679,0.15056740950985562,4.867010313953956,1.1488730439779835,0.11380044098668708,0.024746326067184243,0.08905411491950284,0.07470331026558723,Lost Causes
C009794,33,69179.62485560137,40,2,48.276682607408034,6,0.3129739269708556,0.12205281276709555,206,0,0,0.0,0.0239259137792125,0.12688141595562696,0.10295550217641447,1.8778435618251335,1.177480063595318,0.16312529040878043,0.02290516050357908,0.14022012990520136,0.08845258414998776,Persuadables
C005537,42,37122.51014305401,53,1,121.472942795309,3,0.49135061664610147,0.2644473487630342,354,0,0,0.0,0.010624780600497442,0.11614446222815387,0.10551968162765643,1.4740518499383044,2.2494989406538703,0.17435012575416778,0.021856970919836894,0.15249315483433087,0.07874050724941055,Persuadables
C001528,43,77569.51845893571,44,5,101.75280228074844,11,0.16221797688160214,0.38817351499330466,214,1,0,0.0,0.02530652662845451,0.1555644609770957,0.1302579343486412,1.7843977456976234,2.261173384016632,0.11384667850634643,0.03442708189050587,0.07941959661584055,0.07452367812764284,Lost Causes
C004976,36,61896.47667346009,47,8,137.20647777479977,10,0.7419061664043302,0.5222561614400345,289,0,0,0.0,0.02579706605878728,0.2251327530145481,0.19933568695576082,7.419061664043301,2.858468286974995,0.1361786232933979,0.043919110828438614,0.09225951246495928,0.08870249768515591,Sure Things
C001488,39,24505.63617746616,3,0,120.94861086014949,2,0.09375207817470083,0.07394228531562906,185,1,0,0.0,0.017623386829932225,0.08569582241194319,0.06807243558201097,0.18750415634940165,30.23715271503737,0.10919048188293634,0.048088845469519165,0.061101636413417176,0.06699244951861147,Sure Things
C006766,36,93000.55536970361,5,1,132.2095709104335,3,0.24394448985182954,0.10963742642284724,218,0,0,0.0,0.022011965074592924,0.13084298280722528,0.10883101773263236,0.7318334695554887,22.034928485072253,0.15298070219763596,0.024253356482034392,0.12872734571560157,0.07668775677017699,Persuadables
C001255,40,83918.04116162824,50,7,61.597358145462266,21,0.4214961635526168,0.3586950597795324,21,1,0,0.0,0.0801221610119366,0.25349270526240525,0.17337054425046866,8.851419434604953,1.2077913361855346,0.198181275086552,0.04399362645447955,0.15418764863207246,0.10549250818007454,Persuadables
C008194,28,71866.25415677966,56,9,98.1380063663631,23,0.07701902501295728,0.12201935845405358,204,0,0,0.0,0.030503550479560923,0.0869242034338339,0.05642065295427298,1.7714375752980174,1.7217194099361948,0.08864527888285534,0.026210578270718127,0.06243470061213721,0.0505805264606414,Lost Causes
C008669,64,47136.6843322972,31,4,55.50527208921813,6,0.16111066037616298,0.27329598134601757,245,0,0,0.0,0.01877567490547154,0.0,-0.01877567490547154,0.9666639622569779,1.7345397527880666,0.05419164930560986,0.03185470480091529,0.02233694450469457,0.05798226740647572,Lost Causes
C009052,25,57299.04341079299,49,7,114.33279254894344,22,0.25897418433551295,0.25865823794438103,19,1,1,117.52289480725545,0.06989777232370067,0.19136848905353543,0.12147071672983475,5.6974320553812845,2.286655850978869,0.1757118823060694,0.026839452974834952,0.14887242933123446,0.09527876019375509,Persuadables
C019520,47,62692.229738333335,53,4,100.77358829777131,12,0.1852083569009087,0.12817523523323862,188,0,0,0.0,0.02654131212086884,0.07854266708703121,0.05200135496616237,2.2225002828109046,1.866177561069839,0.15301080506417064,0.03273033007377426,0.12028047499039637,0.07911958358743176,Lost Causes
C003340,66,108730.5956510787,30,6,69.37325152006579,14,0.36129848701693723,0.17484555686501968,75,0,0,0.0,0.06071200321739198,0.017538074587615346,-0.043173928629776634,5.0581788182371215,2.2378468232279287,0.03413065683365834,0.042976662153638934,-0.008846005319980595,0.06522608987808712,Do-Not-Disturb
C006988,61,48938.375032730844,44,6,99.33785013301089,6,0.3529595095705769,0.47009406855734803,355,1,0,0.0,0.013349822265292919,0.0,-0.013349822265292919,2.1177570574234617,2.2075077807335752,0.06091980691879881,0.02197256744551081,0.038947239473288,0.03662572289087947,Lost Causes
C017669,28,94401.9726139305,59,7,62.79743437518883,16,0.4321459021542071,0.08892150163024971,347,0,0,0.0,0.017262267077530716,0.11678413620346809,0.09952186912593737,6.914334434467314,1.046623906253147,0.15091711789995707,0.01611876622434128,0.1347983516756158,0.09340972428848743,Persuadables
C009950,68,43361.23208992882,44,4,66.07450225242309,6,0.05861024617046749,0.6179677243352715,83,1,0,0.0,0.03863534262413947,0.02193607735423713,-0.01669926526990234,0.3516614770228049,1.4683222722760687,0.06604388710940162,0.03087444885014584,0.03516943825925578,0.05022949890005759,Lost Causes
C000172,53,87430.96606848821,44,8,116.83304074790986,12,0.338881683673105,0.4007662379802015,353,1,0,0.0,0.016564440503748334,0.15243972943265877,0.13587528892891043,4.06658020407726,2.596289794397997,0.16216327426932423,0.01915847326241966,0.14300480100690457,0.07858052061429717,Persuadables
C000009,36,39506.247484290405,27,4,119.72354384852048,6,0.17655975501434945,0.53195011806865,130,1,1,122.96207860537699,0.03202055045439949,0.13530506851859123,0.10328451806419173,1.0593585300860968,4.275840851732874,0.18320581168102254,0.045848722920422635,0.1373570887605999,0.10309748344391707,Persuadables
C000495,49,68363.55960272132,52,7,165.98975278900957,17,0.22362513460365294,0.19315228037718177,135,1,0,0.0,0.04106669600719619,0.12441825196936424,0.08335155596216805,3.8016272882621,3.1318821280945204,0.15213317896422132,0.044427835240031466,0.10770534372418986,0.07999120723054914,Sure Things
C005618,28,48631.23846844726,55,5,114.6020051061794,14,0.07444634036611021,0.38726461740017737,103,0,0,0.0,0.03793060739312357,0.16132849700698104,0.12339788961385748,1.042248765125543,2.046464376896061,0.14810517453317373,0.03774500842022401,0.11036016611294971,0.08681377389371443,Sure Things
C004441,42,66793.98780950347,1,3,110.39894050982103,8,0.23151024505516893,0.0844350672279494,67,1,0,0.0,0.04691677849181499,0.12435356838806713,0.07743678989625213,1.8520819604413514,55.199470254910516,0.14084769603520633,0.03787106761705344,0.10297662841815289,0.09081175435816626,Sure Things
C007405,37,101665.09729453885,18,6,125.4854896083605,17,0.13166330056512043,0.1626663908876241,108,0,0,0.0,0.04599061563456826,0.11175439157492212,0.06576377594035386,2.2382761096070474,6.604499453071605,0.1225639108021624,0.040674876001769174,0.08188903480039322,0.08164664887217273,Sure Things
C011086,33,53455.777430787384,24,3,68.75399842164391,10,0.40355903913635005,0.059427444845760555,326,0,0,0.0,0.013859141702226036,0.10150165077021751,0.08764250906799148,4.035590391363501,2.7501599368657565,0.13343149041925426,0.019501004332290687,0.11393048608696357,0.07569185695687376,Lost Causes
C014803,26,81201.40824253226,16,2,105.50984526332633,4,0.21264084283080992,0.03030647532153867,121,0,0,0.0,0.0355129953913804,0.1295892944707048,0.09407629907932441,0.8505633713232397,6.20646148607802,0.14122416675645175,0.03734383783608874,0.103880328920363,0.09127211503404475,Sure Things
C009558,46,63761.81271676966,20,0,44.48904924134146,0,0.07977232862723702,0.05143770012665427,122,0,0,0.0,0.028706989800073586,0.07820285423910629,0.04949586443903271,0.0,2.1185261543495932,0.12632722535650917,0.028252758375268406,0.09807446698124077,0.073761560774181,Lost Causes
C007371,26,37314.171850670165,32,2,130.09527548255778,4,0.27507804082793985,0.18189711147562168,330,1,0,0.0,0.011306674966562708,0.09987083342174662,0.08856415845518391,1.1003121633117594,3.942281075229024,0.16931878165277248,0.01599550609112049,0.15332327556165198,0.07197337320087738,Persuadables
C019689,22,44586.85239254145,27,1,157.67143458293745,4,0.13812942354419575,0.49362147086608366,97,0,0,0.0,0.032645686987946204,0.1656987383334129,0.1330530513454667,0.552517694176783,5.631122663676337,0.12741529948812377,0.031846105819143454,0.09556919366898031,0.08955919388507029,Lost Causes
C016457,32,66209.04783257502,54,9,96.1417551723696,21,0.24603682077092515,0.20027795994002653,134,0,0,0.0,0.04561533865622801,0.11925439693820256,0.07363905828197455,5.166773236189428,1.7480319122249017,0.17777942058145046,0.02954086901825276,0.1482385515631977,0.09686918501253737,Persuadables
C008972,63,52217.85467099834,55,6,153.3180997520245,14,0.04629552460923132,0.25810226188619806,98,1,0,0.0,0.04077048570834318,0.0,-0.04077048570834318,0.6481373445292385,2.7378232098575803,0.06346249772996758,0.047277137074503296,0.016185360655464283,0.06443036892321782,Sure Things
C004452,45,71658.25958942634,38,2,127.79862442616202,6,0.289743161161851,0.004644091234142026,127,1,0,0.0,0.03495371400766498,0.1114378982612222,0.07648418425355723,1.738458966971106,3.276887805799026,0.10994163081976888,0.030306557694355182,0.0796350731254137,0.06970496619512578,Lost Causes
C009050,55,79163.56939181224,41,11,102.56893272494729,17,0.2896881798957713,0.5056994916804928,313,0,0,0.0,0.022351488998753208,0.15328145795014964,0.1309299689513964,4.924699058228112,2.4421174458320785,0.12461191933215478,0.018777649066991847,0.10583427026516293,0.07849481573304178,Lost Causes
C014297,53,65186.075543952815,24,4,65.59213231341984,14,0.027414547202850793,0.07283313654065701,193,1,0,0.0,0.024168302938331124,0.0917112315272017,0.06754292858887058,0.3838036608399111,2.6236852925367935,0.14868445555071733,0.03128646206774836,0.11739799348296896,0.07922508188457193,Lost Causes
C009681,36,53432.21711395749,50,8,68.61289758196779,18,0.19075276481604184,0.17463474380683788,104,0,0,0.0,0.0469159477416093,0.16756664067431368,0.12065069293270438,3.433549766688753,1.3453509329797606,0.15848540362573357,0.03913498924297917,0.1193504143827544,0.08209788240273502,Sure Things
C001607,40,82997.46708133245,2,3,120.05335489695472,10,0.4892680962013872,0.3771727260755583,152,1,0,0.0,0.03682676007144789,0.15596301635272658,0.11913625628127869,4.8926809620138725,40.01778496565157,0.15548570568547943,0.03307837103335616,0.12240733465212326,0.08888371243021768,Lost Causes
C000053,26,70225.34580009681,8,1,74.4360343030875,2,0.30454285331846975,0.7002783382993071,215,0,0,0.0,0.0217789594809475,0.19742474231715018,0.1756457828362027,0.6090857066369395,8.270670478120833,0.14639388539407885,0.027065179982738913,0.11932870541133994,0.08094821020503497,Lost Causes
C017579,22,67399.89488587249,20,1,68.95336733865298,2,0.17303606716582956,0.2400510078065905,35,1,0,0.0,0.04839479986782419,0.1532386890227735,0.1048438891549493,0.3460721343316591,3.283493682792999,0.11377094989930953,0.028750089210880913,0.08502086068842861,0.08576296509217378,Lost Causes
C004655,22,55962.750613608136,22,4,92.18390408380368,7,0.33521754694835504,0.2185521330133759,232,1,0,0.0,0.02253575471172668,0.16514995522007153,0.14261420050834486,2.346522828638485,4.007995829730595,0.1754049360990028,0.03514187695868054,0.14026305914032225,0.09211595904151254,Persuadables
C004873,29,52955.612869509845,4,2,56.61943816517357,6,0.20128445402250822,0.5187769043891965,165,1,0,0.0,0.02626577693685569,0.15393686728019573,0.12767109034334004,1.2077067241350492,11.323887633034714,0.1666430236560038,0.037222516305815835,0.12942050735018798,0.09900173363221386,Persuadables
C015382,30,47735.74944090499,56,5,117.38429139213176,8,0.37477248539740926,0.2622885287542083,211,0,0,0.0,0.02590980983102315,0.16377589559419697,0.13786608576317383,2.998179883179274,2.059373533195294,0.13604746978214013,0.030653184207829587,0.10539428557431055,0.083267247257536,Lost Causes
C017425,62,46213.316372840505,39,7,81.00599197391612,11,0.6635186458954402,0.4084861650084346,235,0,0,0.0,0.02905747019307742,0.0536028442029105,0.024545374009833077,7.298705104849842,2.0251497993479033,0.12459564058984139,0.029805951376272222,0.09478968921356917,0.08202456984925303,Lost Causes
C017465,37,76973.78005064806,32,3,82.6611898153515,10,0.36401887884438844,0.26997423803124937,162,1,0,0.0,0.03255580050336238,0.1599292149350473,0.12737341443168493,3.6401887884438846,2.5048845398591366,0.1417562703171108,0.03385310928864896,0.10790316102846184,0.08709954538345364,Lost Causes
C004205,66,76288.92860452223,35,4,70.1467304437888,9,0.21499468673005293,0.12512763180358158,303,1,0,0.0,0.01593770224798388,0.002847488635208985,-0.013090213612774897,1.9349521805704764,1.9485202901052443,0.031164737211490615,0.027908560904509994,0.003256176306980621,0.033824546457151834,Lost Causes
C003842,62,80296.6039201198,30,5,96.06015833217764,12,0.26079672463250897,0.591636835816196,50,0,0,0.0,0.05869786713603727,0.10493030397030012,0.04623243683426285,3.129560695590108,3.098714784908956,0.04533518194660965,0.038364706529449406,0.006970475417160241,0.05430610318880256,Sure Things
C005806,33,34706.35077324742,41,6,103.60991572828317,11,0.679404468698349,0.2736260787880316,52,1,0,0.0,0.06336880905780357,0.25716396557442434,0.19379515651662077,7.473449155681839,2.4669027554353136,0.1937592983093147,0.03546542932540608,0.15829386898390863,0.10187261861964621,Persuadables
C001072,21,43272.422704156335,29,4,77.82244790860113,10,0.5791031987774944,0.013740389574971682,16,1,0,0.0,0.06790342894680357,0.15710063088371864,0.08919720193691508,5.791031987774944,2.5940815969533713,0.14616530675601816,0.0424137365758375,0.10375157018018066,0.09422881200425548,Sure Things
C004965,26,118480.8893338435,34,1,97.06312574222292,2,0.15231374672545997,0.1756004271341287,340,1,0,0.0,0.01211290032378161,0.12867652155434017,0.11656362123055856,0.30462749345091994,2.7732321640635123,0.1400171874215799,0.013637897066976873,0.12637929035460302,0.06297878397648109,Lost Causes
C016246,25,69717.85614034,1,1,107.43543767887462,6,0.42477813891234356,0.24609401876798997,150,0,0,0.0,0.03164176296626252,0.12906551709593894,0.09742375412967642,2.5486688334740615,53.71771883943731,0.13441843363535677,0.043883346659508216,0.09053508697584856,0.09617114245376994,Sure Things
C011881,62,39535.6470542648,19,0,184.35083072678125,0,0.12719183496379335,0.3974806681289356,209,1,0,0.0,0.017491943517360106,0.0,-0.017491943517360106,0.0,9.217541536339063,0.032139711615782884,0.025419675887231055,0.006720035728551829,0.0390069075212378,Lost Causes
C011271,24,59818.823839785575,1,0,130.71003138452343,3,0.2750878759296977,0.10589037938052506,106,0,0,0.0,0.035858510791483486,0.12157382788431106,0.08571531709282758,0.825263627789093,65.35501569226172,0.12751600214679734,0.029637405165421942,0.0978785969813754,0.08369194357986631,Lost Causes
C009913,35,47047.339808351964,22,2,102.82362511257077,5,0.6975316150579174,0.31622473041521065,310,0,0,0.0,0.016088868745416894,0.1494541570917124,0.1333652883462955,3.4876580752895867,4.470592396198729,0.1626889179896455,0.017932988734573257,0.14475592925507225,0.08708799434773051,Persuadables
C017992,20,32830.68754372501,15,4,78.66611055759397,8,0.7032048304403242,0.018661714815401124,3,0,0,0.0,0.07259263446016014,0.19673133145202332,0.12413869699186318,5.625638643522594,4.916631909849623,0.16052571763803175,0.04556270363431181,0.11496301400371994,0.11677099030042219,Sure Things
C018882,67,62166.226092890865,33,2,111.1419279347422,4,0.47438231420185645,0.25890694962575306,322,0,0,0.0,0.014354248206305131,0.021634763863844705,0.007280515657539574,1.8975292568074258,3.2688802333747704,0.052390369849141395,0.030092588378329007,0.022297781470812388,0.046257687049058506,Lost Causes
C007215,40,68619.46479008901,2,0,131.4793535575342,1,0.2516183850697134,0.22463497844712588,248,0,0,0.0,0.01710922579563336,0.08383333000864311,0.06672410421300976,0.2516183850697134,43.82645118584474,0.1350532777415421,0.022231398430533927,0.11282187931100818,0.08612750731508638,Lost Causes
C000693,55,101524.93097761547,43,2,116.7640838056724,5,0.431915778776137,0.20416705579028077,196,0,0,0.0,0.028681953498328035,0.13056753430413093,0.1018855808058029,2.1595788938806852,2.6537291774016456,0.17477100217973998,0.034420774881660815,0.14035022729807917,0.09821908808578966,Persuadables
C019971,22,32822.65848038054,49,8,112.58211060807291,13,0.4094859496333037,0.2559364435133031,320,1,0,0.0,0.016635550377314658,0.13356488180746864,0.116929331430154,5.323317345232948,2.251642212161458,0.12533202287347886,0.01937780419002352,0.10595421868345534,0.0694672685990536,Lost Causes
C000954,63,164826.5069056601,59,3,106.7831290762361,5,0.09170305877164221,0.2916754720434844,39,1,0,0.0,0.05949221949564786,0.0,-0.05949221949564786,0.45851529385821105,1.7797188179372683,0.04092449972175355,0.050459368123691346,-0.009534868401937797,0.06929203984178173,Do-Not-Disturb
C001261,43,75164.3956100883,35,5,66.42389629719261,8,0.12368786249680191,0.2689348601705987,161,0,0,0.0,0.031934119182469946,0.11655681148345157,0.08462269230098163,0.9895028999744153,1.8451082304775726,0.12151159331881178,0.03079061114188808,0.0907209821769237,0.08283137617235221,Lost Causes
C016259,22,39833.19582087895,19,3,122.43844254496311,4,0.21209603472382077,0.16895054077926097,50,1,0,0.0,0.04567660079925969,0.14254106831887908,0.09686446751961938,0.8483841388952831,6.121922127248156,0.14562967430254703,0.048459869882637265,0.09716980441990977,0.0982763434708988,Sure Things
C013887,62,37463.69440083764,30,4,111.57874882009959,6,0.1923333030945761,0.09164256592982105,245,1,0,0.0,0.01822507861013498,0.0,-0.01822507861013498,1.1539998185674567,3.5993144780677286,0.03513842011711541,0.025485593511603222,0.009652826605512189,0.03898483509123066,Lost Causes
C015812,51,185864.91321146995,23,7,94.81145474516471,23,0.5738573486532721,0.09407928759124426,147,0,0,0.0,0.05543716999451158,0.18598428179856136,0.13054711180404976,13.198719019025258,3.9504772810485296,0.20870798678029465,0.026744590376813454,0.1819633964034812,0.10928954060818442,Persuadables
C015443,18,55074.41233931119,57,9,68.5507984927608,17,0.22590146844974035,0.293083855199139,288,1,0,0.0,0.020679485217298343,0.13842417444389776,0.11774468922659942,3.840324963645586,1.1819103188407036,0.12836485410544077,0.024642477889453424,0.10372237621598734,0.0918079664494077,Lost Causes
C010701,53,31477.398202378743,23,3,93.0625613494621,6,0.24250829118213738,0.560263211150675,131,1,0,0.0,0.029994244221140772,0.23929141882162153,0.20929717460048075,1.4550497470928243,3.8776067228942543,0.19730046545880595,0.026227358615785068,0.17107310684302088,0.09800581988333751,Persuadables
C006297,22,78245.84735223216,2,0,155.3188487429626,1,0.2982856159352995,0.2106691435695712,149,1,1,164.69703122632438,0.029133771975964774,0.14021615159517667,0.1110823796192119,0.2982856159352995,51.77294958098753,0.13125092572603983,0.021900662865094095,0.10935026286094573,0.06187549166629431,Lost Causes
C017204,34,187336.96395897746,51,5,143.1342293056348,9,0.09913890820268635,0.27025538989621933,266,0,0,0.0,0.02261530671737638,0.15233915350915583,0.12972384679177945,0.8922501738241772,2.752581332800669,0.12036378127342706,0.023829191992723656,0.09653458928070341,0.057153222245709394,Lost Causes
C014691,27,30036.799705380326,20,3,95.21578559267765,11,0.4317563098176601,0.022248312789741397,30,0,0,0.0,0.05284789637107766,0.12014445668414203,0.06729656031306437,4.749319407994261,4.534085028222745,0.23343748500793163,0.04619747849632281,0.18724000651160883,0.13657007734068494,Persuadables
C011513,64,59818.823839785575,52,6,84.58709017589285,9,0.23648039555471215,0.2363312522657185,204,1,0,0.0,0.024851914310341592,0.0,-0.024851914310341592,2.1283235599924093,1.5959828335074124,0.05802350124188954,0.030982506453360852,0.02704099478852869,0.04617683759398671,Lost Causes
C002495,24,38529.37512193195,33,6,87.94669584761826,12,0.17958780048660933,0.025054191356413954,45,1,0,0.0,0.052783626450284796,0.12458209604229241,0.07179846959200761,2.1550536058393117,2.5866675249299487,0.15122189387454602,0.025010884124278362,0.12621100975026767,0.09124307342380679,Lost Causes
C009150,43,59818.823839785575,24,4,82.76156637969444,12,0.20140900692246613,0.32178473075017255,110,1,0,0.0,0.0376595145907373,0.15606191946010395,0.11840240486936665,2.4169080830695937,3.3104626551877776,0.16754681192265405,0.04501547039632459,0.12253134152632947,0.1144705780603902,Sure Things
C012749,21,54998.2184991486,30,2,120.7556695220758,6,0.16295255163895367,0.09857700068603394,263,1,0,0.0,0.01607209376946716,0.08685901665942436,0.0707869228899572,0.977715309833722,3.8953441781314777,0.13977269750307472,0.02363507959468987,0.11613761790838485,0.07570745119747169,Lost Causes
C019738,42,102780.90601758164,25,1,75.01410637738859,0,0.4617702872808376,0.12983249292616,142,1,0,0.0,0.036089393745000184,0.141536321663014,0.10544692791801381,0.0,2.8851579375918686,0.1442953472531697,0.029046265629514942,0.11524908162365476,0.07939444312929371,Lost Causes
C004221,46,61464.90775001103,45,3,91.45056530714825,11,0.3663316451681239,0.0501695071182147,37,0,0,0.0,0.05675697021521084,0.14434626087287702,0.08758929065766619,4.029648096849363,1.9880557675467012,0.15852264142888678,0.03135695997055741,0.12716568145832938,0.08451252615891243,Lost Causes
C005688,57,111387.34736662488,23,2,132.19446380842066,5,0.25630332876375256,0.2305259586862685,219,1,0,0.0,0.023970937871444234,0.14326063245029153,0.11928969457884729,1.2815166438187628,5.508102658684194,0.15295800551850755,0.027232731935636006,0.12572527358287156,0.0868728728151223,Lost Causes
C000278,57,30650.74767400679,26,2,72.8507839693988,4,0.41978090549754615,0.015519799322278373,262,0,0,0.0,0.016334881252581403,0.12059086429552146,0.10425598304294006,1.6791236219901846,2.6981771840518074,0.102632995568206,0.026470088644571687,0.07616290692363431,0.06083841591693601,Lost Causes
C008292,67,174240.02876432092,47,6,58.41299067966674,20,0.12065657672503761,0.7840909274684011,167,0,0,0.0,0.0382360761315796,0.04931369795485652,0.011077621823276915,2.4131315345007525,1.2169373058263904,0.09636221671016289,0.049549721845736326,0.04681249486442656,0.057722591682145,Sure Things
C014363,23,21996.96107331668,43,4,107.82489490945622,5,0.4612255576518232,0.28879240227754727,335,1,0,0.0,0.012025696421483824,0.14029575706387518,0.12827006064239135,2.3061277882591162,2.4505657933967324,0.14804880154797959,0.018675166250343905,0.12937363529763568,0.08297632562677289,Persuadables
C005666,36,50902.96401039788,3,1,86.76747447128656,4,0.19860416460722616,0.05334768647882999,96,0,0,0.0,0.03465249929869445,0.0770487483729553,0.04239624907426086,0.7944166584289046,21.69186861782164,0.15929854100004948,0.038685362334538474,0.120613178665511,0.09977395460368782,Sure Things
C004217,58,29815.05924501591,51,6,149.87172618269375,10,0.5490400836779769,0.09893453122054742,154,1,0,0.0,0.03560956875401717,0.15766263815659845,0.12205306940258129,5.490400836779768,2.8821485804364184,0.119346555286588,0.03539080058244403,0.08395575470414396,0.07372614269184095,Lost Causes
C009486,18,96246.08372822261,25,3,89.56726678693988,3,0.702563282525138,0.16448100973093396,14,0,0,0.0,0.08033963829626586,0.22072332218873833,0.14038368389247247,2.107689847575414,3.4448948764207645,0.15275490298698857,0.045033332751749304,0.10772157023523926,0.11986556298194573,Sure Things
C001088,23,102412.22828980669,45,4,20.67562889878988,4,0.5339681612201591,0.34398338596535843,264,0,0,0.0,0.023901569733556168,0.19547209744047342,0.17157052770691725,2.1358726448806364,0.44947019345195394,0.15356968300760018,0.022944427121984107,0.13062525588561608,0.06916288737252918,Persuadables
C000684,57,88189.85566499647,52,5,121.4465455968546,5,0.29564951794583527,0.6554760373631553,169,0,0,0.0,0.034433619497885794,0.2237940421247974,0.1893604226269116,1.4782475897291762,2.2914442565444264,0.1890518042213748,0.04277479355630198,0.14627701066507282,0.08214899097459612,Persuadables
C009336,25,117460.39697783762,18,5,78.30695419946656,7,0.10458766199657762,0.26536196258893735,23,0,0,0.0,0.06649059529152065,0.15770764216189626,0.0912170468703756,0.7321136339760433,4.121418642077187,0.14044199968071763,0.032566639141104956,0.10787536053961268,0.07811064006889797,Lost Causes
C000576,29,116035.57567852794,1,4,90.6232562047999,5,0.40333909527690026,0.5395989087091969,235,0,0,0.0,0.026468993403463252,0.16913960340088602,0.14267060999742276,2.016695476384501,45.31162810239995,0.1686874783056108,0.024892075456499716,0.14379540284911108,0.1101545753498007,Persuadables
C017481,39,51484.65397159686,47,1,73.38193161145627,5,0.03876524589743404,0.27167094825835647,198,1,0,0.0,0.01955519786827484,0.10880663269587154,0.0892514348275967,0.1938262294871702,1.528790241905339,0.14659515565146172,0.0330104090348427,0.11358474661661902,0.06849712217959329,Lost Causes
C005423,64,41680.22419717511,16,4,69.86911777595708,4,0.18904812715905514,0.5241205173631548,46,0,1,80.86705491523594,0.04871275381785113,0.048516286164768344,-0.00019646765308278802,0.7561925086362206,4.109948104468064,0.049321404669606106,0.03046895142575191,0.018852453243854195,0.05436239078267754,Lost Causes
C015266,40,21694.723316739095,5,1,122.9026997450176,2,0.20752464132900705,0.2107242427174307,38,0,0,0.0,0.03904441045555124,0.14424368522918823,0.105199274773637,0.4150492826580141,20.483783290836268,0.13177986356600915,0.05358635542524803,0.07819350814076112,0.13853560231456882,Sure Things
C006399,22,56440.648733240036,36,5,97.29641813237372,8,0.288882640458212,0.0288087563836114,323,0,0,0.0,0.014827614398473842,0.07087375137436869,0.05604613697589485,2.311061123665696,2.629632922496587,0.13460710467165937,0.020093854830604854,0.11451324984105452,0.08378194646526411,Lost Causes
C007489,62,61243.92259405264,42,2,74.28340022557836,3,0.4748881781506635,0.5275260742475598,71,1,0,0.0,0.04847639170150738,0.06020014820052956,0.01172375649902218,1.4246645344519904,1.7275209354785666,0.09002111502031745,0.02983239901353724,0.06018871600678022,0.061575432548122366,Lost Causes
C009631,26,71972.996670748,57,6,120.50485735109564,11,0.13541390699004588,0.32502647441729327,257,0,0,0.0,0.020950094767149166,0.14726954557574795,0.1263194508085988,1.4895529768905047,2.077669954329235,0.10239549654124114,0.035535522699869544,0.0668599738413716,0.07153767836958115,Sure Things
C011466,39,88057.68064411904,22,6,109.48681774986721,11,0.053814197346803136,0.02382231388568699,216,0,0,0.0,0.02558330375443173,0.13535199471014595,0.10976869095571422,0.5919561708148345,4.7602964239072705,0.10736116791064292,0.028733852325388724,0.0786273155852542,0.06358112988992796,Lost Causes
